"id","province","city","type","carrier","product","directive","upward","downward","receiveMsg","reportAt","checked","remark","version","result","return_code"
"24613996","371","374","1","CMCC","0","CXLL","10086","10086232","[""【流量提醒】尊敬的客户，截至03月29日12时53分，您03月：\n剩余总流量5.00GB，\n其中通用高速流量剩余5.00GB。\n您已限速，目前正在使用低速流量，次月网速自动恢复。\n如需解除限速，点击链接了解详情： https:\/\/dx.10086.cn\/0hQbu6vm 。\n查询每天流量使用情况和APP使用排行，请点击： https:\/\/f.10086.cn\/s\/#NCC23 \n【推荐您使用河南移动智慧生活APP，24小时不打烊！剩余流量随时查，每日、每月各大APP流量使用排行情况一手掌握，让您安心上网。点击 http:\/\/dx.10086.cn\/K0f3 下载】【中国移动】""]","2021-03-29 13:05:52","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613994","431","432","1","CMCC","30000","1173","10086","10086","[""尊敬的客户，您本月手机上网优惠使用情况:日租卡赠送专属国内流量优惠可享受6GB0.02MB，现剩余2GB935.47MB任我看套卡国内定向流量优惠可享受40GB0.02MB，现剩余5GB459.8MB。本卡各项套餐使用及剩余情况详细查询请点击http:\/\/dx.10086.cn\/tcyl86【中国移动】""]","2021-03-29 13:05:06","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613980","10","10","1","CMCC","0","查询流量","10086","10086","[""【流量查询】尊敬的客户您好，截至到2021年03月29日10时14分，您本月各类型流量剩余情况：\r\n1.国内通用流量剩余66.92MB（含上月结转国内通用流量0MB）；\r\n2.流量总量情况：已使用移动数据流量112.75MB，流量剩余66.92MB，感谢您使用流量查询服务。查询结果仅供参考，实际收费请以账单为准。使用“北京移动”客户端，随时查账单、查话费。下载地址：http:\/\/hfx.net\/i\/W63Wz 。【中国移动】""]","2021-03-29 12:59:58","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613976","28","825","1","CMCC","0","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截止今日14时05分53秒，您本月国内通用流量共30.00GB(共享)，当前可使用4.79GB(共享)；国内其他流量共3.00GB，当前可使用0.00MB。【流量使用详情】戳： https:\/\/dx.10086.cn\/D\/qY45O \r\n如需查询流量使用进度，请点击 ：http:\/\/dx.10086.cn\/sccxll【中国移动】""]","2021-03-29 12:59:29","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613936","28","28","1","CMCC","0","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截止今日19时08分42秒，您本月国内其他流量共30.00GB，当前可使用29.83GB；套外流量已经使用63.19MB。 \r\n如需查询流量使用进度，请点击 ：http:\/\/dx.10086.cn\/sccxll【中国移动】""]","2021-03-29 12:48:02","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613933","28","28","1","CMCC","0","101","10086","10086","[""本月实时话费17.90元，当前可用余额30.60元。自由选套餐8元档（语音版）基本通话优惠分钟数余30分钟，V网资费省内漫游通话优惠分钟数余1000分钟，国内通用流量共40.00GB，当前可使用3.87GB\r\n如需查询话费、流量使用进度，请点击：http:\/\/dx.10086.cn\/scyjcx\r\n\r\n流量翻倍享，每月最高可得64GB流量（24GB全国通用流量+40GB定向流量，不含港澳台）点击 http:\/\/dx.10086.cn\/llfbx1 办理 【中国移动】【中国移动】""]","2021-03-29 12:46:48","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613928","25","512","1","CMCC","0","113","10086","10086","[""【套餐使用情况查询】尊敬的客户，您好！您各项套餐的准实时消费情况如下：\n-1、国内语音加油包10元:通话时长已使用81分钟，剩余19分钟；\n-2、4G自选套餐语音包58元:通话时长已使用300分钟，剩余0分钟；\n-3、家庭V网畅打包:国内主叫已使用9分钟，剩余44631分钟；\n-4、任我用自选套餐流量包90元(全国版):流量已使用20.00GB，当前已限速；\n-5、套外优惠流量(国内通用):流量已使用187.00MB,剩余0.00MB更多优惠流量套餐，详情点击：http:\/\/f.10086.cn\/s\/#nqxFr 【中国移动】""]","2021-03-29 12:45:16","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613871","591","592","1","CMCC","20000","28","10086","10086","[""【流量查询】尊敬的客户，您好！截至03月28日19时21分，您（157****7470）当前流量使用情况如下：\n1.标准资费流量：流量已使用0GB；（标准资费0.29元\/MB）\n【中国移动】""]","2021-03-29 12:27:58","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613863","28","818","1","CMCC","0","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截止今日17时23分38秒，您本月国内通用流量共48.76GB(共享)，当前可使用959.42MB(共享)。【为您推荐】尊敬的客户，您好！为了更好的为您提供移动服务，确保您能及时收到四川移动服务信息、调研回访以及业务推广等信息，特推荐您开通服务管家，此业务不收任何费用且长期有效，成功订购后，四川移动将以电话（10086、10085、10088）、短信、即时通信工具、电子邮件等方式进行告知。点击链接可办理：https:\/\/dx.10086.cn\/1132dp 。百分努力，只为您10分满意！ \r\n如需查询流量使用进度，请点击 ：http:\/\/dx.10086.cn\/sccxll【中国移动】""]","2021-03-29 12:25:25","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613836","371","391","1","CMCC","0","105","10086","10086232","[""【免费资源查询】尊敬的客户，您好！截至目前赠送您的省内流量使用0.00MB，剩余1024.00MB，有效期至2021年03月31日；赠送您的省内流量使用0.00MB，剩余3072.00MB，有效期至2021年03月31日。【推荐您使用河南移动智慧生活APP，24小时不打烊！免费通话、流量剩余情况随时查，权益福利超级多。新人首次下载可领3GB流量、签到抽1000元话费。点击 http:\/\/dx.10086.cn\/05WsBw 下载】【中国移动】""]","2021-03-29 12:18:14","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613795","28","28","1","CMCC","0","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截止今日10时38分42秒，您本月国内通用流量共33.00GB(其中个人3.00GB，共享30.00GB)，当前可使用129.32MB(其中个人129.32MB，共享0.00MB)；国内其他流量共15.00GB，当前可使用12.33GB。【为您推荐】尊敬的客户，您好！为了更好的为您提供移动服务，确保您能及时收到四川移动服务信息、调研回访以及业务推广等信息，特推荐您开通服务管家，此业务不收任何费用且长期有效，成功订购后，四川移动将以电话（10086、10085、10088）、短信、即时通信工具、电子邮件等方式进行告知。点击链接可办理：https:\/\/dx.10086.cn\/1132dp 。百分努力，只为您10分满意！ \r\n如需查询流量使用进度，请点击 ：http:\/\/dx.10086.cn\/sccxll【中国移动】""]","2021-03-29 12:05:19","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613794","28","28","1","CMCC","0","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截止今日10时38分42秒，您本月国内通用流量共33.00GB(其中个人3.00GB，共享30.00GB)，当前可使用129.32MB(其中个人129.32MB，共享0.00MB)；国内其他流量共15.00GB，当前可使用12.33GB。【为您推荐】尊敬的客户，您好！为了更好的为您提供移动服务，确保您能及时收到四川移动服务信息、调研回访以及业务推广等信息，特推荐您开通服务管家，此业务不收任何费用且长期有效，成功订购后，四川移动将以电话（10086、10085、10088）、短信、即时通信工具、电子邮件等方式进行告知。点击链接可办理：https:\/\/dx.10086.cn\/1132dp 。百分努力，只为您10分满意！ \r\n如需查询流量使用进度，请点击 ：http:\/\/dx.10086.cn\/sccxll【中国移动】""]","2021-03-29 12:05:19","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613719","431","433","1","CMCC","0","1173","10086","10086","[""尊敬的客户，您本月手机上网优惠使用情况:咪咕视频专属国内流量优惠可享受5GB0.02MB，现剩余5GB0.02MB国内(不含港澳台)手机上网流量优惠可享受12GB872.66MB（含结转量872.60MB），现剩余9GB734.94MB。本卡各项套餐使用及剩余情况详细查询请点击http:\/\/dx.10086.cn\/tcyl86【中国移动】""]","2021-03-29 11:43:56","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613718","431","433","1","CMCC","0","1173","10086","10086","[""尊敬的客户，您本月手机上网优惠使用情况:咪咕视频专属国内流量优惠可享受5GB0.02MB，现剩余5GB0.02MB国内(不含港澳台)手机上网流量优惠可享受12GB872.66MB（含结转量872.60MB），现剩余9GB734.94MB。本卡各项套餐使用及剩余情况详细查询请点击http:\/\/dx.10086.cn\/tcyl86【中国移动】""]","2021-03-29 11:43:56","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613715","25","523","1","CMCC","30000","113","10086","10086","[""【套餐使用情况查询】尊敬的客户，您好！您各项套餐的准实时消费情况如下：\n-1、30分钟轻松聊:通话时长已使用16分钟，剩余14分钟；\n-2、任我用叠加包50元A（全国版）:流量已使用141.67MB，当前未限速；更多优惠流量套餐，详情点击：http:\/\/f.10086.cn\/s\/#G2SJr 【中国移动】""]","2021-03-29 11:42:01","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613699","551","559","1","CMCC","0","66","10086","10086","[""您好！截至03月29日11时09分，您当日日租流量已用0.00MB；当月定向流量已用0.00MB（剩余30GB0.00MB)。点 ah.10086.cn\/dt\/khd 至移动惠生活APP查询更多内容。\r\n回复序号办理:\r\n6681.头条抖音包\r\n6688.视频会员随心包（首月1元）\r\n6680.1元享300分钟通话\r\n【中国移动】""]","2021-03-29 11:38:50","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613689","771","773","1","CMCC","0","1034","10086","10086","[""尊敬的客户，您好！很抱歉，系统无法识别您的指令，建议您确认指令内容后重新发送。如需更多服务，请登录江苏移动掌上营业厅 http:\/\/wap.js.10086.cn 或 致电10086\n【中国移动】""]","2021-03-29 11:36:03","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613660","431","435","1","CMCC","0","1173","10086","10086","[""尊敬的客户，您本月手机上网优惠使用情况:国内(不含港澳台)手机上网流量优惠可享受6GB252.16MB（含结转量1GB252.12MB），现剩余40.91MB。本卡各项套餐使用及剩余情况详细查询请点击http:\/\/dx.10086.cn\/tcyl86【中国移动】""]","2021-03-29 11:29:14","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613578","451","451","1","CMCC","0","CXTCLL","10086","10086","[""【查询流量】尊敬的客户，您好！截至您本次查询：\n高速流量:剩余5.64GB,已使用:464.75MB;\n【中国移动】详细各项流量使用情况可点击 http:\/\/dx.10086.cn\/BUJF3uy 查看。\n\n☆☆爆款推荐：\n1.点击 https:\/\/dx.10086.cn\/SDmVEA 抢1元5GB流量；\n2.点击 https:\/\/dx.10086.cn\/7eExDw 更换便宜套餐；\nA、流量不够用\nB、查询本机套餐\nC、变更套餐\nD、我要充话费""]","2021-03-29 11:02:40","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613559","351","351","1","CMCC","10000","流量","10086","10086","[""移动数据上网功能入网默认开通，戳这里【 http:\/\/dx.10086.cn\/iiuXBg 】了解最新优惠流量！\n\n→→5G流量低至首月1元，点我【 https:\/\/dx.10086.cn\/5GYY501 】速抢！！""]","2021-03-29 10:57:47","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613494","20","660","1","CMCC","0","CXLL","10086","10086","[""尊敬的13411089533客户，您上月结转至本月国内通用流量62.36M。截至27日21时44分，您当月常用流量已用17.10G（含套餐外流量2.44M），可用4.76G，其中国内通用流量可用4.76G；闲时流量已用1.00G，可用0.00M以上信息可能存在延时，具体以详单为准。如需查看更多详情您可登录 http:\/\/dx.10086.cn\/qEeHBA ，方便更快捷。【中国移动】""]","2021-03-29 10:33:29","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613482","991","906","1","CMCC","30000","自动更新还剩多少流量","10086","10086","[""尊敬的客户，根据您发送的内容，系统判断您可能要办以下业务：108.GPRS流量查询\n88.GPRS业务专区\n888.数据流量提醒服务办理\n请直接回复您所需业务的数字编码办理。中国移动""]","2021-03-29 10:29:26","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613452","551","563","1","CMCC","0","66","10086","10086","[""【流量余量提醒】您好！截至03月24日17时11分，您本月已使用移动数据流量0.00M(其中共享他人流量10101.34M)。点 ah.10086.cn\/dt\/khd 至移动惠生活APP查询更多内容。\r\n回复序号办理:\r\n6681.头条抖音包\r\n6688.视频会员随心包（首月1元）\r\n660.查询特殊流量\r\n6600.查看更多内容\r\n6680.1元享300分钟通话\r\n★流量畅享，每月30元即享10GB国内通用流量。点击 ah.10086.cn\/s\/5GTYBZ 了解。【中国移动】""]","2021-03-29 10:23:37","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613451","25","25","1","CMCC","0","113","10086","10086","[""【套餐使用情况查询】尊敬的客户，您好！您各项套餐的准实时消费情况如下：\n-1、100分钟网内主叫语音扩容包:国内主叫通话已使用44分钟，剩余56分钟；\n-2、4G自选套餐语音包18元B:国内通话时长已使用26分钟，剩余24分钟；\n-3、5G任我用自选套餐流量包150元:流量已使用34.68GB，当前未限速；更多优惠流量套餐，详情点击：http:\/\/f.10086.cn\/s\/#nqxFr 【中国移动】""]","2021-03-29 10:23:32","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613442","771","775","1","CMCC","0","103","10086","10086","[""【点击 https:\/\/10086.cn\/d\/Z7n6ry 领取高至100元话费的和掌桂APP新人礼！】\n尊敬的三星级客户，您好！截至2021年03月28日 17点19分，本月套餐使用如下：\n广西亲情网套餐包含语音99999分钟，剩余99997分钟;\n8元飞享套餐包含语音30分钟，剩余0分钟。\n10元2G流量加油包，当月使用有效，点击 https:\/\/hfx.net\/i\/5LjVg 办理\n【中国移动】""]","2021-03-29 10:20:10","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613364","28","812","1","CMCC","20000","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截止今日11时41分29秒，您本月国内通用流量共60.00GB(共享)，当前可使用40.68GB(共享)。【为您推荐】尊敬的客户，您好！为了更好的为您提供移动服务，确保您能及时收到四川移动服务信息、调研回访以及业务推广等信息，特推荐您开通服务管家，此业务不收任何费用且长期有效，成功订购后，四川移动将以电话（10086、10085、10088）、短信、即时通信工具、电子邮件等方式进行告知。点击链接可办理：https:\/\/dx.10086.cn\/1132dp 。百分努力，只为您10分满意！ \r\n如需查询流量使用进度，请点击 ：http:\/\/dx.10086.cn\/sccxll【中国移动】""]","2021-03-29 09:51:00","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613231","21","21","1","CMCC","0","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截止今日12时15分26秒，您本月国内通用流量共2.00MB，当前可使用0.00MB；国内其他流量共5.00GB，当前可使用0.00MB；套外流量已经使用51.34MB。【为您推荐】尊敬的客户，您好！为了更好的为您提供移动服务，确保您能及时收到四川移动服务信息、调研回访以及业务推广等信息，特推荐您开通服务管家，此业务不收任何费用且长期有效，成功订购后，四川移动将以电话（10086、10085、10088）、短信、即时通信工具、电子邮件等方式进行告知。点击链接可办理：https:\/\/dx.10086.cn\/1132dp 。百分努力，只为您10分满意！ \r\n如需查询流量使用进度，请点击 ：http:\/\/dx.10086.cn\/sccxll【中国移动】""]","2021-03-29 09:00:07","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613229","371","396","1","CMCC","10000","CXLL","10086","10086232","[""【流量提醒】尊敬的客户，截至03月28日19时33分，您03月：\n剩余总流量24.18GB，\n其他流量剩余24.18GB。\n查询每天流量使用情况和APP使用排行，请点击： https:\/\/f.10086.cn\/s\/#NCC23 \n【推荐您使用河南移动智慧生活APP，24小时不打烊！剩余流量随时查，每日、每月各大APP流量使用排行情况一手掌握，让您安心上网。点击 http:\/\/dx.10086.cn\/K0f3 下载】【中国移动】""]","2021-03-29 08:59:13","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613195","451","459","1","CMCC","0","cxll","10086","10086","[""尊敬的客户，您好！您尾号【3775】的手机号码本月移动数据流量套餐内应优惠流量共165GB，截至查询时套餐内已累计使用流量157GB315.58MB，套餐内流量剩余8GB309.6MB，套餐外已使用流量0.00MB。其中：国内灵活周期流量包（日包）剩余8GB309.6MB。回复CXTCLL可查询各流量套餐使用情况。【中国移动】""]","2021-03-29 08:48:03","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613178","531","534","1","CMCC","10000","3","10086","10086","[""【余额查询】尊敬的客户，您好！截至03月29日08时，您的话费剩余6.55元,\n\n【点击查询详情】 https:\/\/m.sd.10086.cn\/sdSLServer\/6PJ8fUF \n★解忧提示★\n请回复字母（如D）同意专属客服回访为您量身提供优惠，并可获得500MB流量券~\n【D】我的套餐不合适\n【E】足不出户改为优惠套餐\n【F】我想节省话费\n【中国移动】""]","2021-03-29 08:43:12","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613168","371","391","1","CMCC","0","CXLL","10086","10086232","[""您好！尊敬的客户：您参与了河南移动活动的100MB流量，有效期自到账日起至次月月底前有效。活动中国移动温馨提醒。""]","2021-03-29 08:40:03","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613152","551","558","1","CMCC","0","66","10086","10086","[""您好！截至02月15日11时45分，您本月国内放心用流量已用14GB287.79MB。点 ah.10086.cn\/dt\/khd 至移动惠生活APP查询更多内容。\r\n回复序号办理:\r\n6681.头条抖音包\r\n6688.视频会员随心包（首月1元）\r\n6680.1元享300分钟通话\r\n★5G视频彩铃，潮流来袭，秀出你的个性，让通话等待不再无聊，海量音视频资源随心换！详点 ah.10086.cn\/s\/jddx 。【中国移动】""]","2021-03-29 08:35:44","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613147","851","853","1","CMCC","0","llcx","10086","10086","[""尊敬的客户，您好！截至03月28日15时36分，您当前流量使用情况如下：\n1、新版4G流量可包（10元300M）流量免费资源产品:总流量300MB，已使用295MB47KB，剩余4MB977KB;\n2、新版4G流量可包（10元300M）流量免费资源产品套餐上月结转流量:总流量300MB，已使用300MB，剩余0MB;\n3、流量日包1GB直充版通用流量:总流量1024MB，已使用855MB409KB，剩余168MB615KB;\n4、9元15GB哔哩哔哩定向流量包:总流量15360MB，已使用651MB534KB，剩余14708MB490KB;\n详情请查询 http:\/\/www.gz.10086.cn\/waps\/static\/1\/Page\/queryGPRSInfo.html【中国移动】""]","2021-03-29 08:33:40","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613133","311","317","1","CMCC","0","5011","10086","10086","[""【订购提醒】尊敬的客户，您已成功订购1GB流量日包，立即生效，流量自生效时刻起24小时内有效，流量不可结转、不可共享或转赠。登录中国移动APP足不出户查询业务，了解更多业务优惠，立即前往： https:\/\/app.10086.cn\/DL551fm （点击链接正常消耗流量），感谢您的参与和关注。移动百分努力，期待您10分满意！【中国移动】""]","2021-03-29 08:29:30","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613097","28","826","1","CMCC","0","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截止今日22时44分21秒，您本月国内通用流量共41.00GB(其中个人1.00GB，共享40.00GB)，当前可使用0.00MB(其中个人0.00MB，共享0.00MB)；国内其他流量共5.00GB，当前可使用4.99GB。【流量使用详情】戳： https:\/\/dx.10086.cn\/D\/qY45O \r\n如需查询流量使用进度，请点击 ：http:\/\/dx.10086.cn\/sccxll【中国移动】""]","2021-03-29 08:19:37","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24613045","25","511","1","CMCC","20000","CXGPRS","10086","10086","[""【流量查询】尊敬的客户，您好！截至05月13日08时28分,您本月\n-国内通用流量共128.64MB,剩余121.54MB。详情查询http:\/\/wap.js.10086.cn\/LLGJ.thtml\n 【流量直降优惠】10G流量现在只需30元即可畅享，详情点击 http:\/\/wap.js.10086.cn\/rec\/d87d\n流量进度明细请回复113。""]","2021-03-29 08:01:10","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24612849","28","817","1","CMCC","0","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截止今日21时11分00秒，您本月国内通用流量共10.81GB(共享)，当前可使用0.00MB(共享)；套外流量已经使用373.75MB。【流量使用详情】戳： https:\/\/dx.10086.cn\/D\/qY45O \r\n如需查询流量使用进度，请点击 ：http:\/\/dx.10086.cn\/sccxll【中国移动】""]","2021-03-29 05:46:45","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24612834","28","830","1","CMCC","10000","CXLL","10086","10086","[""Invalid Parameters! \r\n如需查询流量使用进度，请点击 ：http:\/\/dx.10086.cn\/sccxll【中国移动】""]","2021-03-29 05:21:14","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24612774","28","827","1","CMCC","0","101","10086","10086","[""本月实时话费25.32元，当前可用余额1.78元。国内通用流量共6.30GB，当前可使用5.64GB\r\n如需查询话费、流量使用进度，请点击：http:\/\/dx.10086.cn\/scyjcx\r\n\r\n流量翻倍享，每月最高可得64GB流量（24GB全国通用流量+40GB定向流量，不含港澳台）点击 http:\/\/dx.10086.cn\/llfbx1 办理 【中国移动】【中国移动】""]","2021-03-29 02:19:29","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24612663","20","750","1","CMCC","30000","702","10001","10001","[""尊敬的温*照客户：当前5G畅享融合129元套餐国内通用流量(包含结转流量30.0G)共60.0G,已用29.06G),剩余30.93G；\n5G畅享融合129元套餐国内语音时长量本共300分钟,已用47分钟,剩余253分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-29 00:27:55","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24612640","591","597","1","CMCC","0","28","10086","10086","[""【流量查询】尊敬的客户，您好！截至03月28日19时14分，您（152****7175）当前流量使用情况如下：\n1.超级流量王（2016版）国内流量：当日流量已使用103.19MB，剩余920.81MB；\r\n2.移动数据流量标准资费（09版） 4G流量累计：流量已使用95.38MB；（标准资费0.29元\/MB）\n【中国移动】""]","2021-03-29 00:17:14","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24612493","371","375","1","CMCC","0","CXLL","10086","10086","[""尊敬的客户，截止26日24点：当月费用173.40元，其中个人消费154.33元，代他人付费19.07元，余额28.96元。费用明细:套餐及固定费100.64元,语音通信费53.49元,短彩信费0.20元,其他费用19.07元。【推荐您使用河南移动智慧生活APP，24小时不打烊！话费、流量权威实时查询，智慧生活会员每月可领取话费券等权益。新人首次下载还可领取3GB流量，签到抽1000元话费。点击 http:\/\/dx.10086.cn\/gCD3 下载 】【中国移动】""]","2021-03-28 23:08:22","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24612473","28","816","1","CMCC","0","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截止今日21时40分23秒，您本月国内通用流量共24.00GB(共享)，当前可使用18.84GB(共享)；国内其他流量共3.00GB，当前可使用0.00MB。【流量使用详情】戳： https:\/\/dx.10086.cn\/D\/qY45O \r\n如需查询流量使用进度，请点击 ：http:\/\/dx.10086.cn\/sccxll【中国移动】""]","2021-03-28 23:02:34","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24612386","25","510","1","CMCC","0","113","10086","10086","[""【套餐使用情况查询】尊敬的客户，您好！您各项套餐的准实时消费情况如下：\n-1、300分钟国内主叫语音扩容包:通话时长已使用34分钟，剩余266分钟；\n-2、4G自选套餐语音包48元B:国内通话时长已使用0分钟，剩余220分钟；\n-3、5G任我用自选套餐流量包120元:流量已使用1.25GB，当前未限速；\n-4、亲情号码组合（1元月功能费）:[通话时间]已使用0分钟，剩余500分钟；\n-5、套外优惠流量(国内通用):流量已使用10.00GB,剩余0.00MB更多优惠流量套餐，详情点击：http:\/\/f.10086.cn\/s\/#nqxFr 【中国移动】""]","2021-03-28 22:36:46","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24612361","431","431","1","CMCC","0","1173","10086","10086","[""尊敬的客户，您本月手机上网优惠使用情况:多APP定向国内流量优惠可享受30GB0.02MB，现剩余23GB110.31MB国内(不含港澳台)手机上网流量优惠可享受10GB200.06MB（含结转量100.02MB），现剩余1GB375.12MB。本卡各项套餐使用及剩余情况详细查询请点击http:\/\/dx.10086.cn\/tcyl86【中国移动】""]","2021-03-28 22:29:40","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24612353","731","737","1","CMCC","0","CXTCLL","10086","10086","[""【流量查询】尊敬的全球通银卡客户，您好！截至03月28日07时48分，您当前流量使用情况如下：\n1.全球通（4G）2020版99元档（家庭共享）：流量已使用10.81GB，当前未限速；\n详情请查询 https:\/\/dx.10086.cn\/O0TDCg。 和彩云网盘福利大派送，每月登录即可免费送2GB流量！超大容量云盘，微信文件、相册、视频安全备份，上传下载不限速。戳我立即登录： https:\/\/dx.10086.cn\/zl1GDQ 【中国移动】""]","2021-03-28 22:27:58","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24612352","731","734","1","CMCC","0","CXTCLL","10086","10086","[""尊敬的客户：您发送的指令“CXTCLL”有误。查询套餐使用情况，请回复CXTC；更多详情，推荐您点击 gd.10086.cn\/rj手机下载广东移动10086客户端快速办理。如需客服帮助可回复数字0。【中国移动】""]","2021-03-28 22:26:51","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24612339","28","827","1","CMCC","0","CXLL","10086","10086","[""【流量查询】尊敬的客户，您好！截止今日08时39分52秒，您本月国内通用流量共10.00GB(共享)，当前可使用365.52MB(共享)。【为您推荐】尊敬的客户，您好！为了更好的为您提供移动服务，确保您能及时收到四川移动服务信息、调研回访以及业务推广等信息，特推荐您开通服务管家，此业务不收任何费用且长期有效，成功订购后，四川移动将以电话（10086、10085、10088）、短信、即时通信工具、电子邮件等方式进行告知。点击链接可办理：https:\/\/dx.10086.cn\/1132dp 。百分努力，只为您10分满意！ \r\n如需查询流量使用进度，请点击 ：http:\/\/dx.10086.cn\/sccxll【中国移动】""]","2021-03-28 22:22:58","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
